"team_id","opp_team_id","season","team","opp_team","outcome","win.","opp_win.","team_home_win.","team_away_win.","opp_home_win.","opp_away_win.","team_seed","opp_seed","team_conf","opp_conf","score","opp_score","fgm","fga","fgm3","fga3","ftm","fta","or","dr","ast","to","stl","blk","pf","opp_fgm","opp_fga","opp_fgm3","opp_fga3","opp_ftm","opp_fta","opp_or","opp_dr","opp_ast","opp_to","opp_stl","opp_blk","opp_pf"
"1167_2016","1214_2016",2016,1167,1214,NA,0.724137931,0.666666667,0.916666667,0.5,0.8,0.533333333,15,16,"Z","X",75.33333333,78.8,25.89655172,58,5.413793103,15.65517241,14.55172414,22.34482759,12.27586207,25.72413793,12.4137931,14.96551724,7.724137931,5.068965517,21.48275862,25.73333333,61.56666667,6.6,21.36666667,16.9,25.83333333,14.06666667,27.23333333,13.86666667,12.26666667,5.233333333,3.666666667,20.46666667
"1167_2016","1218_2016",2016,1167,1218,NA,0.724137931,0.833333333,0.916666667,0.5,0.833333333,0.777777778,15,13,"Z","Y",75.33333333,78.08,25.89655172,58,5.413793103,15.65517241,14.55172414,22.34482759,12.27586207,25.72413793,12.4137931,14.96551724,7.724137931,5.068965517,21.48275862,25.93333333,56.46666667,7.333333333,22.36666667,17.93333333,26.13333333,10.43333333,26.93333333,13.16666667,15.63333333,7.733333333,3.9,20.46666667
"1167_2016","1221_2016",2016,1167,1221,NA,0.724137931,0.424242424,0.916666667,0.5,0.571428571,0.315789474,15,16,"Z","Z",75.33333333,70.57142857,25.89655172,58,5.413793103,15.65517241,14.55172414,22.34482759,12.27586207,25.72413793,12.4137931,14.96551724,7.724137931,5.068965517,21.48275862,22.33333333,54.09090909,7.151515152,21.84848485,13.51515152,19.51515152,8.151515152,21.96969697,10.96969697,13.90909091,6.454545455,2.515151515,16.81818182
"1167_2016","1231_2016",2016,1167,1231,NA,0.724137931,0.78125,0.916666667,0.5,1,0.6,15,5,"Z","W",75.33333333,85.28,25.89655172,58,5.413793103,15.65517241,14.55172414,22.34482759,12.27586207,25.72413793,12.4137931,14.96551724,7.724137931,5.068965517,21.48275862,29.1875,58.25,9.875,23.8125,14.03125,19.40625,12.03125,25.34375,13.65625,15.96875,6.9375,3.96875,18.1875
"1167_2016","1233_2016",2016,1167,1233,NA,0.724137931,0.6875,0.916666667,0.5,0.846153846,0.6,15,13,"Z","X",75.33333333,80.68181818,25.89655172,58,5.413793103,15.65517241,14.55172414,22.34482759,12.27586207,25.72413793,12.4137931,14.96551724,7.724137931,5.068965517,21.48275862,27.75,60.84375,10,26.875,14.09375,19.78125,10.59375,26.3125,12.78125,16.84375,7.5625,4.125,19.4375
"1167_2016","1234_2016",2016,1167,1234,NA,0.724137931,0.677419355,0.916666667,0.5,0.866666667,0.545454545,15,7,"Z","Y",75.33333333,81.52380952,25.89655172,58,5.413793103,15.65517241,14.55172414,22.34482759,12.27586207,25.72413793,12.4137931,14.96551724,7.724137931,5.068965517,21.48275862,27.58064516,61.22580645,8.225806452,21.51612903,14.70967742,20.4516129,11.90322581,26.48387097,10.41935484,16,6.806451613,4.838709677,16.25806452
"1167_2016","1235_2016",2016,1167,1235,NA,0.724137931,0.65625,0.916666667,0.5,0.875,0.363636364,15,4,"Z","X",75.33333333,82.14285714,25.89655172,58,5.413793103,15.65517241,14.55172414,22.34482759,12.27586207,25.72413793,12.4137931,14.96551724,7.724137931,5.068965517,21.48275862,31.1875,62.1875,8.28125,21.78125,11.1875,15.84375,9.09375,26.96875,11.5625,16.53125,6.15625,4.21875,15.53125
"1167_2016","1242_2016",2016,1167,1242,NA,0.724137931,0.878787879,0.916666667,0.5,1,0.7,15,1,"Z","Y",75.33333333,81.89655172,25.89655172,58,5.413793103,15.65517241,14.55172414,22.34482759,12.27586207,25.72413793,12.4137931,14.96551724,7.724137931,5.068965517,21.48275862,28.15151515,57.60606061,8.121212121,19.24242424,15.87878788,22.48484848,10.54545455,26.78787879,12.54545455,15.45454545,6.757575758,4,18.90909091
"1167_2016","1246_2016",2016,1167,1246,NA,0.724137931,0.764705882,0.916666667,0.5,1,0.363636364,15,4,"Z","W",75.33333333,81.84615385,25.89655172,58,5.413793103,15.65517241,14.55172414,22.34482759,12.27586207,25.72413793,12.4137931,14.96551724,7.724137931,5.068965517,21.48275862,28.55882353,59.67647059,6.941176471,18.73529412,15.61764706,22.85294118,12.88235294,25.70588235,11,14.41176471,5.617647059,5.647058824,20.47058824
"1167_2016","1268_2016",2016,1167,1268,NA,0.724137931,0.75,0.916666667,0.5,0.9375,0.4,15,5,"Z","Y",75.33333333,78.41666667,25.89655172,58,5.413793103,15.65517241,14.55172414,22.34482759,12.27586207,25.72413793,12.4137931,14.96551724,7.724137931,5.068965517,21.48275862,26.5,54.59375,7.75,20.625,14.78125,19.4375,9.21875,26.15625,12.84375,14.0625,5.75,5.375,16.625
"1167_2016","1274_2016",2016,1167,1274,NA,0.724137931,0.78125,0.916666667,0.5,0.9375,0.545454545,15,3,"Z","Y",75.33333333,78,25.89655172,58,5.413793103,15.65517241,14.55172414,22.34482759,12.27586207,25.72413793,12.4137931,14.96551724,7.724137931,5.068965517,21.48275862,26.15625,54.875,6.84375,18.71875,16.46875,21.9375,9.6875,25.0625,10.65625,12.8125,6.0625,3.625,16.5625
"1167_2016","1276_2016",2016,1167,1276,NA,0.724137931,0.636363636,0.916666667,0.5,0.75,0.4,15,11,"Z","W",75.33333333,79.14285714,25.89655172,58,5.413793103,15.65517241,14.55172414,22.34482759,12.27586207,25.72413793,12.4137931,14.96551724,7.724137931,5.068965517,21.48275862,26.39393939,56.78787879,9.696969697,25.24242424,11.93939394,16.15151515,7.878787879,24.15151515,9.727272727,14.96969697,5.424242424,2.090909091,15.66666667
"1167_2016","1277_2016",2016,1167,1277,NA,0.724137931,0.852941176,0.916666667,0.5,0.875,0.7,15,2,"Z","X",75.33333333,81.20689655,25.89655172,58,5.413793103,15.65517241,14.55172414,22.34482759,12.27586207,25.72413793,12.4137931,14.96551724,7.724137931,5.068965517,21.48275862,28.79411765,59.52941176,9.117647059,21.02941176,13.05882353,17.88235294,12.29411765,29.55882353,11.79411765,20.55882353,4.411764706,5.147058824,19.08823529
"1167_2016","1292_2016",2016,1167,1292,NA,0.724137931,0.709677419,0.916666667,0.5,0.75,0.583333333,15,15,"Z","X",75.33333333,75.59090909,25.89655172,58,5.413793103,15.65517241,14.55172414,22.34482759,12.27586207,25.72413793,12.4137931,14.96551724,7.724137931,5.068965517,21.48275862,25.90322581,57.70967742,8,20.58064516,12.51612903,20.61290323,10.25806452,26.5483871,11.93548387,13.03225806,6.258064516,3.483870968,20.4516129
"1167_2016","1314_2016",2016,1167,1314,NA,0.724137931,0.823529412,0.916666667,0.5,0.9375,0.545454545,15,1,"Z","W",75.33333333,84.28571429,25.89655172,58,5.413793103,15.65517241,14.55172414,22.34482759,12.27586207,25.72413793,12.4137931,14.96551724,7.724137931,5.068965517,21.48275862,30.79411765,64.32352941,5.382352941,17.14705882,15.29411765,20.73529412,14.02941176,26.94117647,10.91176471,18.11764706,6.882352941,4.382352941,17.91176471
"1167_2016","1320_2016",2016,1167,1320,NA,0.724137931,0.636363636,0.916666667,0.5,0.769230769,0.428571429,15,11,"Z","Z",75.33333333,70.9047619,25.89655172,58,5.413793103,15.65517241,14.55172414,22.34482759,12.27586207,25.72413793,12.4137931,14.96551724,7.724137931,5.068965517,21.48275862,23.36363636,51.42424242,8.090909091,21.75757576,12.72727273,16.87878788,5.363636364,24.33333333,9.696969697,11.84848485,5.787878788,2.636363636,15.33333333
"1167_2016","1323_2016",2016,1167,1323,NA,0.724137931,0.65625,0.916666667,0.5,0.875,0.5,15,6,"Z","W",75.33333333,81.42857143,25.89655172,58,5.413793103,15.65517241,14.55172414,22.34482759,12.27586207,25.72413793,12.4137931,14.96551724,7.724137931,5.068965517,21.48275862,27.15625,57.625,7.34375,19.90625,14.0625,19.125,10.90625,25.15625,9.71875,13.46875,5.59375,3.90625,15.5
"1167_2016","1328_2016",2016,1167,1328,NA,0.724137931,0.78125,0.916666667,0.5,0.933333333,0.583333333,15,2,"Z","Z",75.33333333,82.24,25.89655172,58,5.413793103,15.65517241,14.55172414,22.34482759,12.27586207,25.72413793,12.4137931,14.96551724,7.724137931,5.068965517,21.48275862,27.625,60.25,10.4375,24.5,14.71875,20.21875,10.71875,28.09375,12.96875,14.53125,6.90625,5.25,16.8125
"1167_2016","1332_2016",2016,1167,1332,NA,0.724137931,0.818181818,0.916666667,0.5,1,0.454545455,15,1,"Z","Z",75.33333333,80.44444444,25.89655172,58,5.413793103,15.65517241,14.55172414,22.34482759,12.27586207,25.72413793,12.4137931,14.96551724,7.724137931,5.068965517,21.48275862,27.3030303,58.87878788,7,19.96969697,16.93939394,23.6969697,11.75757576,24,11.36363636,13.63636364,7.606060606,5.818181818,18.03030303
"1167_2016","1333_2016",2016,1167,1333,NA,0.724137931,0.6,0.916666667,0.5,0.785714286,0.363636364,15,7,"Z","Z",75.33333333,75.72222222,25.89655172,58,5.413793103,15.65517241,14.55172414,22.34482759,12.27586207,25.72413793,12.4137931,14.96551724,7.724137931,5.068965517,21.48275862,25.3,57.56666667,6.833333333,18.33333333,14.56666667,21.4,10.56666667,23.96666667,11.53333333,13.36666667,7.333333333,3.266666667,20.23333333
"1167_2016","1338_2016",2016,1167,1338,NA,0.724137931,0.64516129,0.916666667,0.5,0.777777778,0.333333333,15,10,"Z","W",75.33333333,85,25.89655172,58,5.413793103,15.65517241,14.55172414,22.34482759,12.27586207,25.72413793,12.4137931,14.96551724,7.724137931,5.068965517,21.48275862,26.67741935,58.09677419,6.290322581,17.90322581,16.12903226,21.29032258,12.64516129,24.96774194,11.67741935,16.77419355,5.032258065,3.451612903,17.48387097
"1167_2016","1344_2016",2016,1167,1344,NA,0.724137931,0.696969697,0.916666667,0.5,0.764705882,0.636363636,15,9,"Z","W",75.33333333,76.43478261,25.89655172,58,5.413793103,15.65517241,14.55172414,22.34482759,12.27586207,25.72413793,12.4137931,14.96551724,7.724137931,5.068965517,21.48275862,25.24242424,59.81818182,7.090909091,22.09090909,16.39393939,22.54545455,11.66666667,24.90909091,11.51515152,15.90909091,6.636363636,3.606060606,16.90909091
"1167_2016","1345_2016",2016,1167,1345,NA,0.724137931,0.764705882,0.916666667,0.5,0.944444444,0.5,15,5,"Z","X",75.33333333,81.5,25.89655172,58,5.413793103,15.65517241,14.55172414,22.34482759,12.27586207,25.72413793,12.4137931,14.96551724,7.724137931,5.068965517,21.48275862,27.47058824,58.23529412,7.617647059,20.67647059,15.17647059,20.44117647,11.61764706,29.20588235,11.94117647,17.58823529,4.264705882,4.647058824,17.17647059
"1167_2016","1355_2016",2016,1167,1355,NA,0.724137931,0.774193548,0.916666667,0.5,1,0.533333333,15,12,"Z","Y",75.33333333,76.5,25.89655172,58,5.413793103,15.65517241,14.55172414,22.34482759,12.27586207,25.72413793,12.4137931,14.96551724,7.724137931,5.068965517,21.48275862,25.51612903,57.03225806,7.580645161,20.96774194,17.19354839,23.16129032,11.16129032,26.35483871,11.74193548,11.29032258,4.612903226,2.129032258,19.96774194
"1167_2016","1371_2016",2016,1167,1371,NA,0.724137931,0.757575758,0.916666667,0.5,0.8125,0.636363636,15,6,"Z","X",75.33333333,75.96,25.89655172,58,5.413793103,15.65517241,14.55172414,22.34482759,12.27586207,25.72413793,12.4137931,14.96551724,7.724137931,5.068965517,21.48275862,26.42424242,58.6969697,6.121212121,17.36363636,15.87878788,23.84848485,12.87878788,27.15151515,13.84848485,13.54545455,7.272727273,4.666666667,18.66666667
"1167_2016","1372_2016",2016,1167,1372,NA,0.724137931,0.821428571,0.916666667,0.5,1,0.692307692,15,14,"Z","W",75.33333333,83.2173913,25.89655172,58,5.413793103,15.65517241,14.55172414,22.34482759,12.27586207,25.72413793,12.4137931,14.96551724,7.724137931,5.068965517,21.48275862,28.42857143,58.42857143,7.964285714,21.25,14.71428571,19.78571429,11.03571429,22.75,12.57142857,18.35714286,8.357142857,3.285714286,20.92857143
"1167_2016","1380_2016",2016,1167,1380,NA,0.724137931,0.612903226,0.916666667,0.5,0.9,0.375,15,16,"Z","Z",75.33333333,74.52631579,25.89655172,58,5.413793103,15.65517241,14.55172414,22.34482759,12.27586207,25.72413793,12.4137931,14.96551724,7.724137931,5.068965517,21.48275862,25.16129032,57.70967742,5.870967742,17.03225806,15.03225806,22.32258065,10.16129032,25.25806452,11.32258065,10.32258065,7.35483871,3.322580645,19.74193548
"1167_2016","1386_2016",2016,1167,1386,NA,0.724137931,0.794117647,0.916666667,0.5,0.75,0.9,15,8,"Z","Z",75.33333333,77.59259259,25.89655172,58,5.413793103,15.65517241,14.55172414,22.34482759,12.27586207,25.72413793,12.4137931,14.96551724,7.724137931,5.068965517,21.48275862,27.23529412,59.94117647,7,21.41176471,16.11764706,22.61764706,10.14705882,28.44117647,10.11764706,15.11764706,5.147058824,3.382352941,16.02941176
"1167_2016","1392_2016",2016,1167,1392,NA,0.724137931,0.8,0.916666667,0.5,0.928571429,0.6875,15,13,"Z","W",75.33333333,77.95833333,25.89655172,58,5.413793103,15.65517241,14.55172414,22.34482759,12.27586207,25.72413793,12.4137931,14.96551724,7.724137931,5.068965517,21.48275862,28.1,58.93333333,6.466666667,17.23333333,12.8,19.13333333,11.83333333,26.5,11.66666667,16.3,5.9,4.6,16.23333333
"1167_2016","1393_2016",2016,1167,1393,NA,0.724137931,0.59375,0.916666667,0.5,0.764705882,0.272727273,15,10,"Z","X",75.33333333,73.57894737,25.89655172,58,5.413793103,15.65517241,14.55172414,22.34482759,12.27586207,25.72413793,12.4137931,14.96551724,7.724137931,5.068965517,21.48275862,23.9375,56.125,8.75,24.25,13.59375,19.90625,11.8125,23.71875,12.125,14.0625,8.09375,4.0625,16.5625
"1167_2016","1396_2016",2016,1167,1396,NA,0.724137931,0.65625,0.916666667,0.5,0.785714286,0.636363636,15,10,"Z","Y",75.33333333,71.80952381,25.89655172,58,5.413793103,15.65517241,14.55172414,22.34482759,12.27586207,25.72413793,12.4137931,14.96551724,7.724137931,5.068965517,21.48275862,24.75,61.15625,7.84375,23.09375,11.3125,16.53125,11.1875,25.5625,9.15625,13.53125,5.34375,3.125,16.125
"1167_2016","1400_2016",2016,1167,1400,NA,0.724137931,0.625,0.916666667,0.5,0.823529412,0.5,15,6,"Z","Z",75.33333333,74.35,25.89655172,58,5.413793103,15.65517241,14.55172414,22.34482759,12.27586207,25.72413793,12.4137931,14.96551724,7.724137931,5.068965517,21.48275862,24.65625,57.125,6.96875,20.5625,15.0625,22.65625,11,23.53125,10.375,11.46875,5.15625,4.375,20.75
"1167_2016","1401_2016",2016,1167,1401,NA,0.724137931,0.764705882,0.916666667,0.5,0.944444444,0.5,15,3,"Z","Z",75.33333333,78.5,25.89655172,58,5.413793103,15.65517241,14.55172414,22.34482759,12.27586207,25.72413793,12.4137931,14.96551724,7.724137931,5.068965517,21.48275862,26.64705882,59.29411765,7.676470588,21.91176471,14.94117647,22.20588235,12.82352941,26.05882353,11.79411765,16.88235294,6.911764706,3.764705882,18.08823529
"1167_2016","1403_2016",2016,1167,1403,NA,0.724137931,0.612903226,0.916666667,0.5,0.823529412,0.3,15,8,"Z","X",75.33333333,77.10526316,25.89655172,58,5.413793103,15.65517241,14.55172414,22.34482759,12.27586207,25.72413793,12.4137931,14.96551724,7.724137931,5.068965517,21.48275862,24.51612903,54.83870968,5.741935484,16.67741935,17.61290323,23.61290323,10.32258065,23.83870968,11.96774194,13.03225806,5.870967742,4.193548387,18.48387097
"1167_2016","1409_2016",2016,1167,1409,NA,0.724137931,0.64516129,0.916666667,0.5,0.8,0.545454545,15,11,"Z","W",75.33333333,76.35,25.89655172,58,5.413793103,15.65517241,14.55172414,22.34482759,12.27586207,25.72413793,12.4137931,14.96551724,7.724137931,5.068965517,21.48275862,25.67741935,57.83870968,6.967741935,21.16129032,15.67741935,23.12903226,10.09677419,24.93548387,10.80645161,13.70967742,6.806451613,2.677419355,17.70967742
"1167_2016","1421_2016",2016,1167,1421,NA,0.724137931,0.64516129,0.916666667,0.5,0.75,0.461538462,15,15,"Z","Y",75.33333333,76.1,25.89655172,58,5.413793103,15.65517241,14.55172414,22.34482759,12.27586207,25.72413793,12.4137931,14.96551724,7.724137931,5.068965517,21.48275862,25.90322581,57.51612903,5.580645161,17.32258065,17.09677419,24.38709677,11.5483871,25.4516129,13.16129032,12,9.225806452,3.225806452,17.67741935
"1167_2016","1423_2016",2016,1167,1423,NA,0.724137931,0.766666667,0.916666667,0.5,0.833333333,0.615384615,15,13,"Z","Z",75.33333333,80.82608696,25.89655172,58,5.413793103,15.65517241,14.55172414,22.34482759,12.27586207,25.72413793,12.4137931,14.96551724,7.724137931,5.068965517,21.48275862,27.83333333,61.16666667,6.966666667,20.43333333,15.43333333,21.93333333,11.83333333,25.4,11.43333333,13.23333333,6.9,4.166666667,23.86666667
"1167_2016","1425_2016",2016,1167,1425,NA,0.724137931,0.636363636,0.916666667,0.5,0.888888889,0.3,15,8,"Z","W",75.33333333,85.76190476,25.89655172,58,5.413793103,15.65517241,14.55172414,22.34482759,12.27586207,25.72413793,12.4137931,14.96551724,7.724137931,5.068965517,21.48275862,28.90909091,63.18181818,7.878787879,20.45454545,15.15151515,22.33333333,12,27.45454545,12.21212121,14.87878788,6.333333333,5.454545455,17.45454545
"1167_2016","1428_2016",2016,1167,1428,NA,0.724137931,0.757575758,0.916666667,0.5,0.9375,0.5,15,3,"Z","X",75.33333333,81.24,25.89655172,58,5.413793103,15.65517241,14.55172414,22.34482759,12.27586207,25.72413793,12.4137931,14.96551724,7.724137931,5.068965517,21.48275862,26.84848485,55.48484848,7.515151515,20.84848485,15.27272727,21.3030303,9.515151515,27.33333333,12.15151515,15.27272727,5.272727273,4.212121212,15.66666667
"1167_2016","1433_2016",2016,1167,1433,NA,0.724137931,0.705882353,0.916666667,0.5,0.882352941,0.636363636,15,10,"Z","Z",75.33333333,80.875,25.89655172,58,5.413793103,15.65517241,14.55172414,22.34482759,12.27586207,25.72413793,12.4137931,14.96551724,7.724137931,5.068965517,21.48275862,28.02941176,62.23529412,7.264705882,20.41176471,13.88235294,20.11764706,12.5,24.85294118,11.44117647,14.35294118,8.794117647,3.823529412,19.55882353
"1167_2016","1435_2016",2016,1167,1435,NA,0.724137931,0.59375,0.916666667,0.5,0.875,0.25,15,11,"Z","Y",75.33333333,82.78947368,25.89655172,58,5.413793103,15.65517241,14.55172414,22.34482759,12.27586207,25.72413793,12.4137931,14.96551724,7.724137931,5.068965517,21.48275862,26.28125,57.0625,8.4375,21.71875,15.75,22.53125,9.5,29.0625,11.6875,14.9375,4.3125,5.53125,19.125
"1167_2016","1437_2016",2016,1167,1437,NA,0.724137931,0.852941176,0.916666667,0.5,0.9375,0.833333333,15,2,"Z","Y",75.33333333,77.96551724,25.89655172,58,5.413793103,15.65517241,14.55172414,22.34482759,12.27586207,25.72413793,12.4137931,14.96551724,7.724137931,5.068965517,21.48275862,26.61764706,56.94117647,8.558823529,24.91176471,15.17647059,19.52941176,9.264705882,26.35294118,11.11764706,16.14705882,6.735294118,3.411764706,17.52941176
"1167_2016","1438_2016",2016,1167,1438,NA,0.724137931,0.787878788,0.916666667,0.5,1,0.454545455,15,1,"Z","X",75.33333333,72.30769231,25.89655172,58,5.413793103,15.65517241,14.55172414,22.34482759,12.27586207,25.72413793,12.4137931,14.96551724,7.724137931,5.068965517,21.48275862,25.72727273,52.81818182,6,14.81818182,12.90909091,17.12121212,8.96969697,22.90909091,9.393939394,14.33333333,5.484848485,2.939393939,16.36363636
"1167_2016","1451_2016",2016,1167,1451,NA,0.724137931,0.741935484,0.916666667,0.5,0.909090909,0.5,15,15,"Z","W",75.33333333,76.43478261,25.89655172,58,5.413793103,15.65517241,14.55172414,22.34482759,12.27586207,25.72413793,12.4137931,14.96551724,7.724137931,5.068965517,21.48275862,24.93548387,52.70967742,8,22.19354839,16.64516129,24.58064516,8.387096774,28.4516129,13.74193548,13,4.677419355,3.322580645,18.09677419
"1167_2016","1452_2016",2016,1167,1452,NA,0.724137931,0.764705882,0.916666667,0.5,0.866666667,0.636363636,15,3,"Z","W",75.33333333,83.65384615,25.89655172,58,5.413793103,15.65517241,14.55172414,22.34482759,12.27586207,25.72413793,12.4137931,14.96551724,7.724137931,5.068965517,21.48275862,27.26470588,60.29411765,6.058823529,18.44117647,18.61764706,27.79411765,15.91176471,23.26470588,14,14.76470588,9.941176471,2.529411765,23.38235294
"1167_2016","1453_2016",2016,1167,1453,NA,0.724137931,0.636363636,0.916666667,0.5,0.75,0.470588235,15,14,"Z","Z",75.33333333,84.23809524,25.89655172,58,5.413793103,15.65517241,14.55172414,22.34482759,12.27586207,25.72413793,12.4137931,14.96551724,7.724137931,5.068965517,21.48275862,29,65.27272727,7.090909091,20.24242424,18.12121212,27.57575758,12.84848485,25.75757576,12.09090909,13.87878788,9.272727273,4.606060606,19.81818182
"1167_2016","1455_2016",2016,1167,1455,NA,0.724137931,0.741935484,0.916666667,0.5,0.928571429,0.75,15,11,"Z","Y",75.33333333,77.34782609,25.89655172,58,5.413793103,15.65517241,14.55172414,22.34482759,12.27586207,25.72413793,12.4137931,14.96551724,7.724137931,5.068965517,21.48275862,25.06451613,57.90322581,7.322580645,22.29032258,15.67741935,21.90322581,11.61290323,25.87096774,9.838709677,14.32258065,7.258064516,3.580645161,20.22580645
"1167_2016","1458_2016",2016,1167,1458,NA,0.724137931,0.625,0.916666667,0.5,0.722222222,0.545454545,15,7,"Z","W",75.33333333,73.65,25.89655172,58,5.413793103,15.65517241,14.55172414,22.34482759,12.27586207,25.72413793,12.4137931,14.96551724,7.724137931,5.068965517,21.48275862,23.46875,54.625,6.59375,18.4375,15.34375,21.6875,11.4375,23.46875,10.96875,11.59375,5.875,3.1875,16.9375
"1167_2016","1462_2016",2016,1167,1462,NA,0.724137931,0.84375,0.916666667,0.5,0.9375,0.727272727,15,2,"Z","W",75.33333333,83.22222222,25.89655172,58,5.413793103,15.65517241,14.55172414,22.34482759,12.27586207,25.72413793,12.4137931,14.96551724,7.724137931,5.068965517,21.48275862,27.375,60.5625,7.59375,21,19,26,13.0625,27.9375,12.75,16.375,7.3125,3.0625,20.1875
"1167_2016","1463_2016",2016,1167,1463,NA,0.724137931,0.777777778,0.916666667,0.5,1,0.6,15,12,"Z","Z",75.33333333,78.23809524,25.89655172,58,5.413793103,15.65517241,14.55172414,22.34482759,12.27586207,25.72413793,12.4137931,14.96551724,7.724137931,5.068965517,21.48275862,26.18518519,56.03703704,6.407407407,17.25925926,15.7037037,23.55555556,13.48148148,26.81481481,13.48148148,15.07407407,5.592592593,4.518518519,17.96296296
"1173_2016","1181_2016",2016,1173,1181,NA,0.78125,0.696969697,0.823529412,0.8,0.833333333,0.555555556,7,4,"X","Z",75.12,86.43478261,25.5625,55.625,6.71875,19.375,15.34375,22.8125,9.90625,28.75,13.0625,14.6875,5.90625,4.4375,19.0625,27.42424242,59.75757576,9.272727273,23.96969697,17.33333333,24,12.24242424,24.09090909,9.878787879,13.48484848,6.393939394,4.181818182,16.63636364
"1173_2016","1192_2016",2016,1173,1192,NA,0.78125,0.548387097,0.823529412,0.8,0.571428571,0.529411765,7,16,"X","W",75.12,82.52941176,25.5625,55.625,6.71875,19.375,15.34375,22.8125,9.90625,28.75,13.0625,14.6875,5.90625,4.4375,19.0625,27.67741935,60.64516129,7.258064516,19.90322581,14.22580645,20.35483871,10.5483871,22.58064516,13,14.09677419,7.35483871,2.516129032,21.58064516
"1173_2016","1195_2016",2016,1173,1195,NA,0.78125,0.551724138,0.823529412,0.8,0.733333333,0.333333333,7,16,"X","W",75.12,81.0625,25.5625,55.625,6.71875,19.375,15.34375,22.8125,9.90625,28.75,13.0625,14.6875,5.90625,4.4375,19.0625,28.20689655,60.06896552,5.068965517,14.65517241,14.10344828,21.86206897,11.44827586,27.96551724,12,12.89655172,6.137931034,4.034482759,19.62068966
"1173_2016","1201_2016",2016,1173,1201,NA,0.78125,0.71875,0.823529412,0.8,0.875,0.461538462,7,14,"X","X",75.12,77.26086957,25.5625,55.625,6.71875,19.375,15.34375,22.8125,9.90625,28.75,13.0625,14.6875,5.90625,4.4375,19.0625,26.125,60.6875,6.28125,18.3125,16.09375,23.125,11.4375,25.59375,10.625,13.0625,8.15625,3.71875,22.25
"1173_2016","1211_2016",2016,1173,1211,NA,0.78125,0.78125,0.823529412,0.8,0.714285714,0.818181818,7,11,"X","X",75.12,84.04,25.5625,55.625,6.71875,19.375,15.34375,22.8125,9.90625,28.75,13.0625,14.6875,5.90625,4.4375,19.0625,28,57.6875,7.78125,20.6875,15.71875,20.6875,10.46875,28.90625,11.34375,13.875,5,3,17.59375
"1173_2016","1214_2016",2016,1173,1214,NA,0.78125,0.666666667,0.823529412,0.8,0.8,0.533333333,7,16,"X","X",75.12,78.8,25.5625,55.625,6.71875,19.375,15.34375,22.8125,9.90625,28.75,13.0625,14.6875,5.90625,4.4375,19.0625,25.73333333,61.56666667,6.6,21.36666667,16.9,25.83333333,14.06666667,27.23333333,13.86666667,12.26666667,5.233333333,3.666666667,20.46666667
"1173_2016","1218_2016",2016,1173,1218,NA,0.78125,0.833333333,0.823529412,0.8,0.833333333,0.777777778,7,13,"X","Y",75.12,78.08,25.5625,55.625,6.71875,19.375,15.34375,22.8125,9.90625,28.75,13.0625,14.6875,5.90625,4.4375,19.0625,25.93333333,56.46666667,7.333333333,22.36666667,17.93333333,26.13333333,10.43333333,26.93333333,13.16666667,15.63333333,7.733333333,3.9,20.46666667
"1173_2016","1221_2016",2016,1173,1221,NA,0.78125,0.424242424,0.823529412,0.8,0.571428571,0.315789474,7,16,"X","Z",75.12,70.57142857,25.5625,55.625,6.71875,19.375,15.34375,22.8125,9.90625,28.75,13.0625,14.6875,5.90625,4.4375,19.0625,22.33333333,54.09090909,7.151515152,21.84848485,13.51515152,19.51515152,8.151515152,21.96969697,10.96969697,13.90909091,6.454545455,2.515151515,16.81818182
"1173_2016","1231_2016",2016,1173,1231,NA,0.78125,0.78125,0.823529412,0.8,1,0.6,7,5,"X","W",75.12,85.28,25.5625,55.625,6.71875,19.375,15.34375,22.8125,9.90625,28.75,13.0625,14.6875,5.90625,4.4375,19.0625,29.1875,58.25,9.875,23.8125,14.03125,19.40625,12.03125,25.34375,13.65625,15.96875,6.9375,3.96875,18.1875
"1173_2016","1233_2016",2016,1173,1233,NA,0.78125,0.6875,0.823529412,0.8,0.846153846,0.6,7,13,"X","X",75.12,80.68181818,25.5625,55.625,6.71875,19.375,15.34375,22.8125,9.90625,28.75,13.0625,14.6875,5.90625,4.4375,19.0625,27.75,60.84375,10,26.875,14.09375,19.78125,10.59375,26.3125,12.78125,16.84375,7.5625,4.125,19.4375
"1173_2016","1234_2016",2016,1173,1234,NA,0.78125,0.677419355,0.823529412,0.8,0.866666667,0.545454545,7,7,"X","Y",75.12,81.52380952,25.5625,55.625,6.71875,19.375,15.34375,22.8125,9.90625,28.75,13.0625,14.6875,5.90625,4.4375,19.0625,27.58064516,61.22580645,8.225806452,21.51612903,14.70967742,20.4516129,11.90322581,26.48387097,10.41935484,16,6.806451613,4.838709677,16.25806452
"1173_2016","1235_2016",2016,1173,1235,NA,0.78125,0.65625,0.823529412,0.8,0.875,0.363636364,7,4,"X","X",75.12,82.14285714,25.5625,55.625,6.71875,19.375,15.34375,22.8125,9.90625,28.75,13.0625,14.6875,5.90625,4.4375,19.0625,31.1875,62.1875,8.28125,21.78125,11.1875,15.84375,9.09375,26.96875,11.5625,16.53125,6.15625,4.21875,15.53125
